,ADX
2021-02-23,23.0037
2021-02-22,19.9702
2021-02-19,17.3168
2021-02-18,16.0766
2021-02-17,16.6010
2021-02-16,17.3173
2021-02-15,18.4246
2021-02-12,19.1111
2021-02-11,19.8739
2021-02-10,21.2222
2021-02-09,21.8870
2021-02-08,23.3401
2021-02-05,24.4063
2021-02-04,25.5909
2021-02-03,27.6053
2021-02-02,29.5982
2021-02-01,31.8126
2021-01-29,31.1627
2021-01-28,30.5261
2021-01-27,32.5046
2021-01-25,34.5040
2021-01-22,34.7049
2021-01-21,34.1397
2021-01-20,33.8210
2021-01-19,34.2096
2021-01-18,36.2875
2021-01-15,38.5964
2021-01-14,37.0035
2021-01-13,35.4778
2021-01-12,32.1119
2021-01-11,28.6826
2021-01-08,25.0454
2021-01-07,22.2707
2021-01-06,22.8305
2021-01-05,23.3706
2021-01-04,24.8845
2021-01-01,25.4907
2020-12-31,25.9971
2020-12-30,27.2354
2020-12-29,29.4909
2020-12-28,32.2378
2020-12-24,35.7959
2020-12-23,39.6513
2020-12-22,43.9351
2020-12-21,47.2722
2020-12-18,51.8132
2020-12-17,54.5476
2020-12-16,55.9180
2020-12-15,54.2937
2020-12-14,53.0531
2020-12-11,51.6309
2020-12-10,49.0024
2020-12-09,45.7830
2020-12-08,42.3549
2020-12-07,38.4840
2020-12-04,34.6850
2020-12-03,30.4639
2020-12-02,26.0937
2020-12-01,24.6758
2020-11-27,24.4709
2020-11-26,24.3918
2020-11-25,24.3039
2020-11-24,21.3192
2020-11-23,18.4081
2020-11-20,17.1717
2020-11-19,16.2008
2020-11-18,14.7904
2020-11-17,14.0687
2020-11-13,14.4522
2020-11-12,14.7208
2020-11-11,15.0869
2020-11-10,14.9171
2020-11-09,14.8769
2020-11-06,15.5966
2020-11-05,17.1093
2020-11-04,16.9484
2020-11-03,17.5039
2020-11-02,19.3119
2020-10-30,21.3209
2020-10-29,22.9359
2020-10-28,22.9056
2020-10-27,20.3778
2020-10-26,18.8361
2020-10-23,17.6172
2020-10-22,16.6673
2020-10-21,16.5653
2020-10-20,16.4519
2020-10-19,17.3438
2020-10-16,18.3712
2020-10-15,20.2533
2020-10-14,22.3446
2020-10-13,23.7669
2020-10-12,23.4775
2020-10-09,23.5668
2020-10-08,23.6661
2020-10-07,23.3920
2020-10-06,23.7981
2020-10-05,25.7641
2020-10-01,28.5720
2020-09-30,31.3256
2020-09-29,33.5646
2020-09-28,36.0525
2020-09-25,37.5563
2020-09-24,35.9276
2020-09-23,33.4382
2020-09-22,31.2592
2020-09-21,28.5244
2020-09-18,27.2034
2020-09-17,30.0380
2020-09-16,32.5814
2020-09-15,34.9679
2020-09-14,37.6196
2020-09-11,38.8805
2020-09-10,38.1290
2020-09-09,37.8814
2020-09-08,38.1391
2020-09-07,37.7835
2020-09-04,37.3884
2020-09-03,36.9493
2020-09-02,38.6619
2020-09-01,42.7611
2020-08-31,47.3157
2020-08-28,52.2507
2020-08-27,53.0932
2020-08-26,54.3411
2020-08-25,55.3768
2020-08-24,53.7036
2020-08-21,52.2858
2020-08-20,50.9206
2020-08-19,49.8325
2020-08-18,48.2970
2020-08-17,47.1930
2020-08-14,47.0314
2020-08-13,47.3288
2020-08-12,44.7252
2020-08-11,42.1717
2020-08-10,39.7654
2020-08-07,37.0919
2020-08-06,34.1212
2020-08-05,31.8698
2020-08-04,29.3682
2020-08-03,28.7460
2020-07-31,28.0546
2020-07-30,25.2008
2020-07-29,22.0298
2020-07-28,19.3545
2020-07-27,16.3819
2020-07-24,16.3654
2020-07-23,16.5404
2020-07-22,15.9678
2020-07-21,15.3316
2020-07-20,14.6246
2020-07-17,15.6019
2020-07-16,17.1879
2020-07-15,18.5229
2020-07-14,19.2978
2020-07-13,20.1589
2020-07-10,20.6950
2020-07-09,21.2907
2020-07-08,21.7793
2020-07-07,20.6450
2020-07-06,17.8910
2020-07-03,15.7299
2020-07-02,15.1722
2020-07-01,14.9002
2020-06-30,15.7354
2020-06-29,16.8149
2020-06-26,18.2639
2020-06-25,20.0642
2020-06-24,22.0645
2020-06-23,23.1426
2020-06-22,22.2312
2020-06-19,21.5244
2020-06-18,21.0809
2020-06-17,22.3127
2020-06-16,23.6814
2020-06-15,24.8839
2020-06-12,25.8635
2020-06-11,26.9520
2020-06-10,29.8559
2020-06-09,29.6296
2020-06-08,29.3781
2020-06-05,27.6877
2020-06-04,26.1729
2020-06-03,24.9300
2020-06-02,23.1648
2020-06-01,20.8501
2020-05-29,17.5227
2020-05-28,14.7904
2020-05-27,12.8190
2020-05-26,12.2108
2020-05-22,11.2429
2020-05-21,11.2979
2020-05-20,12.0921
2020-05-19,12.3043
2020-05-18,12.3448
2020-05-15,12.3899
2020-05-14,12.6074
2020-05-13,12.8491
2020-05-12,11.8378
2020-05-11,12.7960
2020-05-08,14.2092
2020-05-07,14.4676
2020-05-06,15.6150
2020-05-05,16.8899
2020-05-04,18.4748
2020-04-30,19.9156
2020-04-29,19.1167
2020-04-28,20.4141
2020-04-27,21.8963
2020-04-24,23.5432
2020-04-23,26.0016
2020-04-22,28.5990
2020-04-21,31.4850
2020-04-20,34.6835
2020-04-17,36.3153
2020-04-16,38.1284
2020-04-15,42.0575
2020-04-13,45.9598
2020-04-09,50.3756
2020-04-08,55.2821
2020-04-07,59.6664
2020-04-03,62.5007
2020-04-01,62.7398
2020-03-31,63.4716
2020-03-30,64.3302
2020-03-27,65.4127
2020-03-26,67.2849
