,ADX
2020-07-14,16.9025
2020-07-13,16.9991
2020-07-10,18.3755
2020-07-09,20.0819
2020-07-08,21.9779
2020-07-07,24.4158
2020-07-06,25.4720
2020-07-03,24.0044
2020-07-02,22.3737
2020-07-01,20.8717
2020-06-30,19.4319
2020-06-29,18.3708
2020-06-26,18.3172
2020-06-25,17.4678
2020-06-24,16.4595
2020-06-23,14.6198
2020-06-22,13.5818
2020-06-19,14.5717
2020-06-18,15.2015
2020-06-17,16.3536
2020-06-16,17.8226
2020-06-15,19.6415
2020-06-12,20.6991
2020-06-11,21.8742
2020-06-10,24.0358
2020-06-09,24.4126
2020-06-08,25.3699
2020-06-05,26.4217
2020-06-04,26.3534
2020-06-03,27.0650
2020-06-02,25.1319
2020-06-01,23.6384
2020-05-29,21.1905
2020-05-28,18.6381
2020-05-27,17.0048
2020-05-26,15.3030
2020-05-22,13.4120
2020-05-21,13.4621
2020-05-20,14.7718
2020-05-19,16.2270
2020-05-18,16.6002
2020-05-15,17.0148
2020-05-14,15.7188
2020-05-13,14.2789
2020-05-12,13.4603
2020-05-11,14.6723
2020-05-08,15.6553
2020-05-07,15.6346
2020-05-06,15.6116
2020-05-05,15.8222
2020-05-04,16.4015
2020-04-30,17.8581
2020-04-29,18.0191
2020-04-28,19.9439
2020-04-27,21.7675
2020-04-24,22.5558
2020-04-23,23.4316
2020-04-22,25.9768
2020-04-21,28.4480
2020-04-20,31.1938
2020-04-17,33.3891
2020-04-16,35.4290
2020-04-15,38.6137
2020-04-13,41.4874
2020-04-09,45.1547
2020-04-08,47.8347
2020-04-07,50.7369
2020-04-03,53.3655
2020-04-01,54.7550
2020-03-31,56.8583
2020-03-30,59.1952
2020-03-27,59.8831
2020-03-26,61.1620
2020-03-25,62.8876
2020-03-24,62.9097
2020-03-23,63.1659
2020-03-20,63.6867
2020-03-19,64.6788
2020-03-18,61.4083
2020-03-17,58.0186
2020-03-16,54.4663
2020-03-13,50.5193
2020-03-12,46.1338
2020-03-11,41.8561
2020-03-09,38.5525
2020-03-06,35.1369
2020-03-05,31.4378
2020-03-04,28.6780
2020-03-03,25.6115
2020-03-02,22.6715
2020-02-28,18.9878
2020-02-27,16.3705
2020-02-26,14.9439
2020-02-25,13.5696
2020-02-24,12.9773
2020-02-20,12.3192
2020-02-19,13.5132
2020-02-18,13.7745
2020-02-17,15.0821
2020-02-14,15.6829
2020-02-13,16.3504
2020-02-12,17.6040
2020-02-11,19.5527
2020-02-10,21.7180
2020-02-07,23.1096
2020-02-06,25.4659
2020-02-05,27.9093
2020-02-04,30.6241
2020-02-03,33.0067
2020-01-31,33.2212
2020-01-30,36.2734
2020-01-29,39.4896
2020-01-28,40.2704
2020-01-27,40.1781
2020-01-24,38.6008
2020-01-23,37.7990
2020-01-22,39.6451
2020-01-21,40.8578
2020-01-20,42.6640
2020-01-17,42.4047
2020-01-16,42.1165
2020-01-15,39.8858
2020-01-14,37.7372
2020-01-13,35.6552
2020-01-10,32.2216
2020-01-09,28.6794
2020-01-08,25.3706
2020-01-07,22.5956
2020-01-06,20.8560
2020-01-03,19.6012
2020-01-02,16.1453
2020-01-01,12.3526
2019-12-31,13.2907
2019-12-30,14.3330
2019-12-27,14.7223
2019-12-26,15.1550
2019-12-24,15.3848
2019-12-23,14.5916
2019-12-20,13.7103
2019-12-19,13.2693
2019-12-18,14.7236
2019-12-17,15.5249
2019-12-16,16.1955
2019-12-13,17.1621
2019-12-12,18.2360
2019-12-11,17.2127
2019-12-10,16.0757
2019-12-09,16.2682
2019-12-06,16.9348
2019-12-05,17.4986
2019-12-04,17.2805
2019-12-03,18.3368
2019-12-02,19.2211
2019-11-29,17.0876
2019-11-28,14.7172
2019-11-27,12.8072
2019-11-26,11.7964
2019-11-25,12.5950
2019-11-22,13.6889
2019-11-21,12.8702
2019-11-20,12.9335
2019-11-19,13.2579
2019-11-18,13.9472
2019-11-15,14.7132
2019-11-14,14.0274
2019-11-13,13.2655
2019-11-11,14.2272
2019-11-08,15.2168
2019-11-07,15.9015
2019-11-06,15.3416
2019-11-05,15.9451
2019-11-04,16.1224
2019-11-01,15.5628
2019-10-31,17.0159
2019-10-30,18.6304
2019-10-29,20.6170
2019-10-25,22.6292
2019-10-24,23.3220
2019-10-23,22.1168
2019-10-22,21.2225
2019-10-18,20.0355
2019-10-17,19.2869
2019-10-16,19.6351
2019-10-15,20.0220
2019-10-14,21.7100
2019-10-11,23.9468
2019-10-10,24.9689
2019-10-09,25.6693
2019-10-07,26.1273
2019-10-04,25.6815
2019-10-03,26.4815
2019-10-01,29.3360
2019-09-30,31.7251
2019-09-27,31.6199
2019-09-26,30.3372
2019-09-25,28.9745
2019-09-24,28.1592
2019-09-23,26.3061
2019-09-20,24.2048
2019-09-19,22.8593
2019-09-18,22.6643
2019-09-17,23.3897
2019-09-16,24.1957
2019-09-13,26.5985
2019-09-12,29.5023
2019-09-11,32.5621
2019-09-09,33.6747
2019-09-06,34.9109
2019-09-05,36.2844
2019-09-04,36.7632
2019-09-03,36.9033
2019-08-30,37.3291
2019-08-29,39.8055
2019-08-28,43.0710
2019-08-27,47.3491
2019-08-26,52.1026
2019-08-23,53.9965
2019-08-22,51.4684
2019-08-21,48.7658
2019-08-20,46.1833
2019-08-19,44.1458
2019-08-16,43.0553
2019-08-14,42.5585
2019-08-13,42.0065
2019-08-09,40.7218
2019-08-08,40.2679
2019-08-07,39.7635
2019-08-06,41.9866
2019-08-05,42.3070
2019-08-02,40.4434
2019-08-01,38.3729
2019-07-31,34.6659
2019-07-30,30.7963
2019-07-29,27.3717
2019-07-26,24.1565
