,ADX
2019-08-30,20.5733
2019-08-29,20.1305
2019-08-28,19.3773
2019-08-27,20.0762
2019-08-26,21.1488
2019-08-23,20.8895
2019-08-22,17.9496
2019-08-21,16.1497
2019-08-20,16.4558
2019-08-19,17.2287
2019-08-16,18.3148
2019-08-14,19.1093
2019-08-13,19.9920
2019-08-09,20.8653
2019-08-08,22.9789
2019-08-07,23.8534
2019-08-06,25.2704
2019-08-05,25.9844
2019-08-02,25.3694
2019-08-01,26.2673
2019-07-31,28.3355
2019-07-30,29.6119
2019-07-29,30.6074
2019-07-26,32.5301
2019-07-25,33.1933
2019-07-24,31.4989
2019-07-23,28.9039
2019-07-22,27.3683
2019-07-19,24.1465
2019-07-18,21.1127
2019-07-17,19.7966
2019-07-16,20.0301
2019-07-15,20.2896
2019-07-12,19.4679
2019-07-11,19.2367
2019-07-10,19.3342
2019-07-09,20.1940
2019-07-08,19.8382
2019-07-05,19.4428
2019-07-04,20.4184
2019-07-03,20.9445
2019-07-02,21.9824
2019-07-01,23.2020
2019-06-28,22.9243
2019-06-27,22.9896
2019-06-26,21.1429
2019-06-25,19.9767
2019-06-24,20.1931
2019-06-21,18.5894
2019-06-20,16.7060
2019-06-19,14.7699
2019-06-18,14.9178
2019-06-17,15.1143
2019-06-14,16.0682
2019-06-13,17.5161
2019-06-12,19.1249
2019-06-11,20.9123
2019-06-10,22.8984
2019-06-07,25.4108
2019-06-06,27.0822
2019-06-04,29.5343
2019-06-03,31.9596
2019-05-31,33.6494
2019-05-30,35.5269
2019-05-29,36.1237
2019-05-28,36.2760
2019-05-27,34.4180
2019-05-24,31.8968
2019-05-23,29.4682
2019-05-22,27.3075
2019-05-21,27.4738
2019-05-20,27.6587
2019-05-17,26.6721
2019-05-16,28.8959
2019-05-15,28.4300
2019-05-14,27.6523
2019-05-13,26.9035
2019-05-10,25.7710
2019-05-09,26.0088
2019-05-08,24.9189
2019-05-07,24.2163
2019-05-06,24.2786
2019-05-03,26.5816
2019-05-02,29.0335
